vehicle_identifier, vehicle_identification_number, gps_lat, gps_lng, battery_charge, vehicle_status, created_on
4846-LMH,UCYS01S0ZMB000332,41.389922,2.133499,82,AVAILABLE,2021-03-11 13:50:25.416289+00
4846-LMH,UCYS01S0ZMB000332,41.389926,2.133473,82,AVAILABLE,2021-03-11 13:50:29.960082+00
4846-LMH,UCYS01S0ZMB000332,41.389724,2.132757,82,AVAILABLE,2021-03-11 13:50:44.348773+00
4846-LMH,UCYS01S0ZMB000332,41.389399,2.131319,82,AVAILABLE,2021-03-11 13:50:59.250414+00
4846-LMH,UCYS01S0ZMB000332,41.38902,2.129857,82,AVAILABLE,2021-03-11 13:51:14.622154+00
4846-LMH,UCYS01S0ZMB000332,41.388852,2.12924,82,AVAILABLE,2021-03-11 13:51:29.574512+00
4846-LMH,UCYS01S0ZMB000332,41.388681,2.128271,82,AVAILABLE,2021-03-11 13:51:44.445896+00
4846-LMH,UCYS01S0ZMB000332,41.388686,2.128212,82,AVAILABLE,2021-03-11 13:52:00.341984+00
4846-LMH,UCYS01S0ZMB000332,41.388687,2.128203,82,AVAILABLE,2021-03-11 13:52:03.190493+00
4846-LMH,UCYS01S0ZMB000332,41.388687,2.128201,82,AVAILABLE,2021-03-11 13:52:04.631427+00
4846-LMH,UCYS01S0ZMB000332,41.388753,2.128129,82,AVAILABLE,2021-03-11 13:52:07.405252+00
4846-LMH,UCYS01S0ZMB000332,41.389363,2.128042,82,AVAILABLE,2021-03-11 13:52:17.569753+00
4846-LMH,UCYS01S0ZMB000332,41.389598,2.128161,82,AVAILABLE,2021-03-11 13:52:25.109201+00
4846-LMH,UCYS01S0ZMB000332,41.389605,2.12813,82,AVAILABLE,2021-03-11 13:52:34.544106+00
4846-LMH,UCYS01S0ZMB000332,41.389602,2.128118,82,AVAILABLE,2021-03-11 13:52:37.740712+00
4846-LMH,UCYS01S0ZMB000332,41.38962,2.128105,82,AVAILABLE,2021-03-11 13:52:52.271608+00
4846-LMH,UCYS01S0ZMB000332,41.389627,2.128096,82,AVAILABLE,2021-03-11 13:53:07.206455+00
4846-LMH,UCYS01S0ZMB000332,41.389626,2.128094,82,AVAILABLE,2021-03-11 13:53:11.044183+00
4846-LMH,UCYS01S0ZMB000332,41.389613,2.12809,82,AVAILABLE,2021-03-11 13:53:26.15337+00
4846-LMH,UCYS01S0ZMB000332,41.389614,2.128065,82,AVAILABLE,2021-03-11 13:53:41.363417+00
4846-LMH,UCYS01S0ZMB000332,41.389616,2.128065,82,AVAILABLE,2021-03-11 13:53:42.970165+00
4846-LMH,UCYS01S0ZMB000332,41.389622,2.128054,82,AVAILABLE,2021-03-11 13:53:57.135896+00
4846-LMH,UCYS01S0ZMB000332,41.389626,2.128054,82,AVAILABLE,2021-03-11 13:54:12.429241+00
4846-LMH,UCYS01S0ZMB000332,41.389623,2.128047,82,AVAILABLE,2021-03-11 13:54:27.448906+00
4846-LMH,UCYS01S0ZMB000332,41.389616,2.128044,82,AVAILABLE,2021-03-11 13:54:35.164187+00
4846-LMH,UCYS01S0ZMB000332,41.389616,2.128045,82,AVAILABLE,2021-03-11 13:54:40.852054+00
4846-LMH,UCYS01S0ZMB000332,41.38963,2.12805,82,AVAILABLE,2021-03-11 13:54:45.213105+00
4846-LMH,UCYS01S0ZMB000332,41.38963,2.128051,82,AVAILABLE,2021-03-11 13:54:46.811734+00
4846-LMH,UCYS01S0ZMB000332,41.389987,2.128193,82,AVAILABLE,2021-03-11 13:55:00.347642+00
4846-LMH,UCYS01S0ZMB000332,41.391071,2.128728,82,AVAILABLE,2021-03-11 13:55:15.383881+00
4846-LMH,UCYS01S0ZMB000332,41.391647,2.129037,82,AVAILABLE,2021-03-11 13:55:30.292233+00
4846-LMH,UCYS01S0ZMB000332,41.392098,2.129559,82,AVAILABLE,2021-03-11 13:55:40.508762+00
4846-LMH,UCYS01S0ZMB000332,41.392139,2.130057,81,AVAILABLE,2021-03-11 13:55:46.547802+00
4846-LMH,UCYS01S0ZMB000332,41.391942,2.130192,81,AVAILABLE,2021-03-11 13:55:50.42286+00
4846-LMH,UCYS01S0ZMB000332,41.390636,2.13134,81,AVAILABLE,2021-03-11 13:56:05.357073+00
4846-LMH,UCYS01S0ZMB000332,41.38948,2.132474,81,AVAILABLE,2021-03-11 13:56:20.740098+00
4846-LMH,UCYS01S0ZMB000332,41.388295,2.133668,81,AVAILABLE,2021-03-11 13:56:36.788351+00
4846-LMH,UCYS01S0ZMB000332,41.387897,2.134123,81,AVAILABLE,2021-03-11 13:56:45.110499+00
4846-LMH,UCYS01S0ZMB000332,41.387876,2.134162,81,AVAILABLE,2021-03-11 13:57:00.157773+00
4846-LMH,UCYS01S0ZMB000332,41.38787,2.134168,81,AVAILABLE,2021-03-11 13:57:02.943187+00
4846-LMH,UCYS01S0ZMB000332,41.387797,2.134499,81,AVAILABLE,2021-03-11 13:57:10.882716+00
4846-LMH,UCYS01S0ZMB000332,41.388305,2.135236,81,AVAILABLE,2021-03-11 13:57:23.357996+00
4846-LMH,UCYS01S0ZMB000332,41.388316,2.135247,81,AVAILABLE,2021-03-11 13:57:24.860525+00
4846-LMH,UCYS01S0ZMB000332,41.388322,2.13525,81,AVAILABLE,2021-03-11 13:57:26.265777+00
4846-LMH,UCYS01S0ZMB000332,41.388324,2.135267,81,AVAILABLE,2021-03-11 13:57:33.162553+00
4846-LMH,UCYS01S0ZMB000332,41.388515,2.135428,81,AVAILABLE,2021-03-11 13:57:47.318345+00
4846-LMH,UCYS01S0ZMB000332,41.389205,2.134781,81,AVAILABLE,2021-03-11 13:58:02.253556+00
4846-LMH,UCYS01S0ZMB000332,41.389476,2.134274,81,AVAILABLE,2021-03-11 13:58:17.27659+00
4846-LMH,UCYS01S0ZMB000332,41.389627,2.133921,81,AVAILABLE,2021-03-11 13:58:23.481554+00
4846-LMH,UCYS01S0ZMB000332,41.389692,2.13382,81,AVAILABLE,2021-03-11 13:58:25.525575+00
4846-LMH,UCYS01S0ZMB000332,41.390009,2.133215,81,AVAILABLE,2021-03-11 13:58:40.345538+00
4846-LMH,UCYS01S0ZMB000332,41.388508,2.135467,81,AVAILABLE,2021-03-11 14:09:43.487576+00
4846-LMH,UCYS01S0ZMB000332,41.388051,2.135918,81,AVAILABLE,2021-03-11 14:09:58.268099+00
4846-LMH,UCYS01S0ZMB000332,41.387812,2.136182,80,AVAILABLE,2021-03-11 14:10:04.988446+00
4846-LMH,UCYS01S0ZMB000332,41.387797,2.136213,80,AVAILABLE,2021-03-11 14:10:10.407181+00
4846-LMH,UCYS01S0ZMB000332,41.387607,2.136251,80,AVAILABLE,2021-03-11 14:10:17.615065+00
4846-LMH,UCYS01S0ZMB000332,41.387078,2.1355,80,AVAILABLE,2021-03-11 14:10:32.065957+00
4846-LMH,UCYS01S0ZMB000332,41.387043,2.135496,80,AVAILABLE,2021-03-11 14:10:36.072434+00
4846-LMH,UCYS01S0ZMB000332,41.387024,2.135495,80,AVAILABLE,2021-03-11 14:10:37.764735+00
4846-LMH,UCYS01S0ZMB000332,41.386964,2.135539,80,AVAILABLE,2021-03-11 14:10:46.467817+00
4846-LMH,UCYS01S0ZMB000332,41.385311,2.136918,80,AVAILABLE,2021-03-11 14:11:48.684527+00
4846-LMH,UCYS01S0ZMB000332,41.385292,2.136894,80,AVAILABLE,2021-03-11 14:12:04.612368+00
4846-LMH,UCYS01S0ZMB000332,41.38528,2.136872,80,AVAILABLE,2021-03-11 14:12:05.615762+00
4846-LMH,UCYS01S0ZMB000332,41.384958,2.137179,80,AVAILABLE,2021-03-11 14:12:11.306591+00
4846-LMH,UCYS01S0ZMB000332,41.383807,2.138404,80,AVAILABLE,2021-03-11 14:12:25.215465+00
4846-LMH,UCYS01S0ZMB000332,41.383548,2.138705,80,AVAILABLE,2021-03-11 14:12:32.086053+00
4846-LMH,UCYS01S0ZMB000332,41.383544,2.138709,80,AVAILABLE,2021-03-11 14:12:36.306454+00
4846-LMH,UCYS01S0ZMB000332,41.383487,2.138774,80,AVAILABLE,2021-03-11 14:12:38.508418+00
4846-LMH,UCYS01S0ZMB000332,41.383309,2.138973,80,AVAILABLE,2021-03-11 14:12:43.507896+00
4846-LMH,UCYS01S0ZMB000332,41.382236,2.140256,80,AVAILABLE,2021-03-11 14:12:55.107123+00
4846-LMH,UCYS01S0ZMB000332,41.381293,2.141416,80,AVAILABLE,2021-03-11 14:13:08.894106+00
4846-LMH,UCYS01S0ZMB000332,41.38125,2.141459,80,AVAILABLE,2021-03-11 14:13:12.113154+00
4846-LMH,UCYS01S0ZMB000332,41.3813,2.141467,80,AVAILABLE,2021-03-11 14:13:27.59058+00
4846-LMH,UCYS01S0ZMB000332,41.381315,2.141426,80,AVAILABLE,2021-03-11 14:13:41.082418+00
4846-LMH,UCYS01S0ZMB000332,41.381362,2.141396,80,AVAILABLE,2021-03-11 14:13:56.005925+00
4846-LMH,UCYS01S0ZMB000332,41.380784,2.142201,80,AVAILABLE,2021-03-11 14:14:10.000219+00
4846-LMH,UCYS01S0ZMB000332,41.379734,2.143726,80,AVAILABLE,2021-03-11 14:14:24.98613+00
4846-LMH,UCYS01S0ZMB000332,41.378337,2.145512,79,AVAILABLE,2021-03-11 14:14:41.797305+00
4846-LMH,UCYS01S0ZMB000332,41.377626,2.146552,79,AVAILABLE,2021-03-11 14:14:59.345284+00
4846-LMH,UCYS01S0ZMB000332,41.37758,2.146576,79,AVAILABLE,2021-03-11 14:15:50.5659+00
4846-LMH,UCYS01S0ZMB000332,41.376992,2.147466,79,AVAILABLE,2021-03-11 14:15:56.832239+00
4846-LMH,UCYS01S0ZMB000332,41.377599,2.14659,79,AVAILABLE,2021-03-11 14:15:58.372614+00
4846-LMH,UCYS01S0ZMB000332,41.376843,2.147647,79,AVAILABLE,2021-03-11 14:15:58.754099+00
4846-LMH,UCYS01S0ZMB000332,41.375476,2.148889,79,AVAILABLE,2021-03-11 14:16:23.097218+00
4846-LMH,UCYS01S0ZMB000332,41.375806,2.148862,79,AVAILABLE,2021-03-11 14:16:23.837666+00
4846-LMH,UCYS01S0ZMB000332,41.384524,2.172352,79,AVAILABLE,2021-03-11 14:57:09.494363+00
4846-LMH,UCYS01S0ZMB000332,41.384207,2.172112,75,AVAILABLE,2021-03-11 15:02:20.503311+00
4846-LMH,UCYS01S0ZMB000332,41.384205,2.172112,75,AVAILABLE,2021-03-11 15:02:22.306946+00
4846-LMH,UCYS01S0ZMB000332,41.38478,2.171857,75,AVAILABLE,2021-03-11 15:12:22.148232+00
